GENEID	X97	X98	X99	X100	X102	X103	X104	X105	X106	X107	X109	X110	X111	X112	X113	X116	X117	X118	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X131	X132	X134	X136	X137	X138	X139	X140	X141	X142	X143	X144	X147	X148	X149	X152	X153	X155	X158	X159	X160	X162	X163	X166	X168	X169	X170	X171	X172	X175	X176	X177	X178	X179	X180	X182	X184	X185	X186	X188	X190	X192
Ftl1	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	0	3.00109916954915	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	3.00109916954915	5.00305424361532	3.00109916954915	0	0	0	7.00598826885697	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	4.00195439749781	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	7.00598826885697	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	15.0275330602518	4.00195439749781	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435
Fubp1	3.00109916954915	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	5.00305424361532	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	3.00109916954915	1.00012209018435	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	3.00109916954915	0	0	0	0	0	3.00109916954915	2.00048844025395
Fus	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	5.00305424361532	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435
Fut7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0
Fxyd6	1.00012209018435	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0
Gabarap	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	5.00305424361532	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	4.00195439749781	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	0	0	2.00048844025395	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395
Gabarapl1	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0
Gadd45a	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0
Gadd45b	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	0	4.00195439749781	0	0	0	0	6.00439882750478	0	0	2.00048844025395	0	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	7.00598826885697	7.00598826885697	6.00439882750478	0	0	2.00048844025395	7.00598826885697	2.00048844025395	1.00012209018435	0	4.00195439749781	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0
Gadd45g	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	11.0147970057849	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	7.00598826885697	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	4.00195439749781	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395
Ganab	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435
Gapdh	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	2.00048844025395	0	0	0	0	0	9.00990220315199	1.00012209018435	4.00195439749781	0	3.00109916954915	2.00048844025395	2.00048844025395	0	0	0	3.00109916954915	9.00990220315199	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	0	3.00109916954915	0	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0
Gas1	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	3.00109916954915	0	10.0122269359159	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	0	0	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	12.0176125328898	0	1.00012209018435	1.00012209018435	0	8.00782268745052	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395
Gas6	5.00305424361532	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	2.00048844025395	0	0	0	0	11.0147970057849	0	0	0	0	0	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	7.00598826885697	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395
Gas7	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	2.00048844025395
Gata6	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	5.00305424361532	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	2.00048844025395	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0
Gclc	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0
Gem	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	5.00305424361532	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	8.00782268745052	3.00109916954915	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	28.0961415204583	0	0	0	9.00990220315199	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	1.00012209018435	0	0	0	9.00990220315199	11.0147970057849	7.00598826885697	1.00012209018435	3.00109916954915	11.0147970057849	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	4.00195439749781	0	7.00598826885697	0	0	12.0176125328898	0
Gimap5	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gjc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glg1	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	5.00305424361532	4.00195439749781	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	1.00012209018435	4.00195439749781	1.00012209018435	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	4.00195439749781	0	0	3.00109916954915	1.00012209018435
Glrx5	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	1.00012209018435	0	16.0313316193744	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395
Glud1	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	4.00195439749781	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Glul	0	2.00048844025395	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	6.00439882750478	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915
Glycam1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0239804397716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10036	3.00109916954915	3.00109916954915	2.00048844025395	0	2.00048844025395	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	5.00305424361532	3.00109916954915	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	0	0	2.00048844025395	1.00012209018435	17.0353762377124	3.00109916954915	8.00782268745052	0	6.00439882750478	5.00305424361532	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	8.00782268745052	1.00012209018435	0	3.00109916954915	4.00195439749781	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	4.00195439749781	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	4.00195439749781	2.00048844025395	6.00439882750478	2.00048844025395	0	2.00048844025395	3.00109916954915	5.00305424361532	5.00305424361532	16.0313316193744	2.00048844025395	3.00109916954915	1.00012209018435	4.00195439749781	5.00305424361532	0	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	6.00439882750478
Gm10073	2.00048844025395	6.00439882750478	8.00782268745052	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	5.00305424361532	4.00195439749781	4.00195439749781	9.00990220315199	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	14.0239804397716	4.00195439749781	1.00012209018435	0	5.00305424361532	4.00195439749781	13.0206736374495	1.00012209018435	4.00195439749781	0	1.00012209018435	7.00598826885697	3.00109916954915	0	16.0313316193744	5.00305424361532	2.00048844025395	0	1.00012209018435	1.00012209018435	14.0239804397716	0	8.00782268745052	4.00195439749781	2.00048844025395	8.00782268745052	1.00012209018435	5.00305424361532	10.0122269359159	5.00305424361532	12.0176125328898	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	5.00305424361532	2.00048844025395	35.1503934793561	10.0122269359159	6.00439882750478	1.00012209018435	6.00439882750478	5.00305424361532	0	2.00048844025395	4.00195439749781	4.00195439749781	11.0147970057849	5.00305424361532
Gm10076	5.00305424361532	2.00048844025395	0	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	5.00305424361532	4.00195439749781	1.00012209018435	0	3.00109916954915	4.00195439749781	6.00439882750478	0	1.00012209018435	0	5.00305424361532	5.00305424361532	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	2.00048844025395	7.00598826885697	0	7.00598826885697	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	2.00048844025395	3.00109916954915	7.00598826885697	1.00012209018435	2.00048844025395	0	0	4.00195439749781	1.00012209018435	19.0442041347699	5.00305424361532	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	2.00048844025395	0
Gm10116	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	6.00439882750478	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435
Gm10126	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	1.00012209018435	0	5.00305424361532	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435
Gm10250	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	2.00048844025395	0	0	4.00195439749781	2.00048844025395	2.00048844025395	0	2.00048844025395	0	2.00048844025395	0	0	0	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	0	0	7.00598826885697	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	0	3.00109916954915
Gm10263	3.00109916954915	3.00109916954915	7.00598826885697	0	3.00109916954915	0	1.00012209018435	0	0	0	0	5.00305424361532	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	4.00195439749781	2.00048844025395	10.0122269359159	5.00305424361532	4.00195439749781	0	4.00195439749781	5.00305424361532	8.00782268745052	0	3.00109916954915	0	3.00109916954915	7.00598826885697	1.00012209018435	0	6.00439882750478	4.00195439749781	1.00012209018435	0	5.00305424361532	2.00048844025395	3.00109916954915	2.00048844025395	6.00439882750478	3.00109916954915	3.00109916954915	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	0	7.00598826885697	3.00109916954915	2.00048844025395	6.00439882750478	6.00439882750478	4.00195439749781	4.00195439749781	18.0396670359275	7.00598826885697	9.00990220315199	0	4.00195439749781	3.00109916954915	0	2.00048844025395	1.00012209018435	1.00012209018435	5.00305424361532	6.00439882750478
Gm10709	9.00990220315199	4.00195439749781	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	1.00012209018435	8.00782268745052	3.00109916954915	4.00195439749781	0	3.00109916954915	10.0122269359159	6.00439882750478	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	4.00195439749781	3.00109916954915	3.00109916954915	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395	7.00598826885697	0	2.00048844025395	4.00195439749781	2.00048844025395	4.00195439749781	2.00048844025395	8.00782268745052	4.00195439749781	3.00109916954915	2.00048844025395	2.00048844025395	3.00109916954915	0	0	1.00012209018435	0	5.00305424361532	1.00012209018435
Gm10715	12.0176125328898	32.1256548803621	15.0275330602518	186.167372854568	22.0592944438992	0	26.0828704059517	11.0147970057849	104.317172351477	87.9372454987234	12.0176125328898	12.0176125328898	15.0275330602518	6.00439882750478	9.00990220315199	18.0396670359275	23.0648179545339	7.00598826885697	0	21.0540177177831	4.00195439749781	74.6766188001131	8.00782268745052	53.3458824338344	2.00048844025395	10.0122269359159	9.00990220315199	10.0122269359159	23.0648179545339	20.048987655079	2.00048844025395	16.0313316193744	10.0122269359159	32.1256548803621	48.283466760365	22.0592944438992	8.00782268745052	28.0961415204583	123.853797816654	9.00990220315199	35.1503934793561	1.00012209018435	4.00195439749781	27.0893822675098	39.186855988824	12.0176125328898	20.048987655079	29.1031482864402	42.2168154415037	22.0592944438992	3.00109916954915	18.0396670359275	17.0353762377124	82.8319226390948	4.00195439749781	40.1965934523377	8.00782268745052	22.0592944438992	12.0176125328898	14.0239804397716	6.00439882750478	0	21.0540177177831	17.0353762377124	11.0147970057849	5.00305424361532	1.00012209018435	1.00012209018435	7.00598826885697	1.00012209018435
Gm10717	21.0540177177831	39.186855988824	15.0275330602518	193.499429536863	17.0353762377124	1.00012209018435	31.1179048445245	20.048987655079	87.9372454987234	75.6951442311975	17.0353762377124	11.0147970057849	13.0206736374495	3.00109916954915	9.00990220315199	15.0275330602518	20.048987655079	5.00305424361532	0	38.1773673823587	1.00012209018435	65.5212691545208	8.00782268745052	54.3591168236642	0	13.0206736374495	13.0206736374495	10.0122269359159	19.0442041347699	19.0442041347699	0	12.0176125328898	7.00598826885697	36.1591362501238	48.283466760365	27.0893822675098	13.0206736374495	18.0396670359275	101.240942390885	11.0147970057849	28.0961415204583	0	9.00990220315199	29.1031482864402	33.1336529167031	13.0206736374495	30.1104026871881	18.0396670359275	59.4290518687863	27.0893822675098	1.00012209018435	19.0442041347699	15.0275330602518	68.5707791601287	5.00305424361532	33.1336529167031	11.0147970057849	25.0766058142306	15.0275330602518	16.0313316193744	8.00782268745052	0	29.1031482864402	14.0239804397716	12.0176125328898	10.0122269359159	0	1.00012209018435	4.00195439749781	4.00195439749781
Gm10719	6.00439882750478	15.0275330602518	11.0147970057849	103.291505637717	8.00782268745052	1.00012209018435	15.0275330602518	8.00782268745052	33.1336529167031	36.1591362501238	8.00782268745052	9.00990220315199	4.00195439749781	2.00048844025395	8.00782268745052	7.00598826885697	8.00782268745052	2.00048844025395	2.00048844025395	15.0275330602518	1.00012209018435	28.0961415204583	6.00439882750478	21.0540177177831	0	7.00598826885697	5.00305424361532	4.00195439749781	12.0176125328898	5.00305424361532	0	12.0176125328898	7.00598826885697	21.0540177177831	26.0828704059517	11.0147970057849	6.00439882750478	16.0313316193744	34.1418990756402	8.00782268745052	12.0176125328898	0	1.00012209018435	13.0206736374495	16.0313316193744	6.00439882750478	10.0122269359159	21.0540177177831	23.0648179545339	11.0147970057849	4.00195439749781	7.00598826885697	9.00990220315199	30.1104026871881	5.00305424361532	26.0828704059517	1.00012209018435	8.00782268745052	6.00439882750478	6.00439882750478	9.00990220315199	0	11.0147970057849	8.00782268745052	6.00439882750478	5.00305424361532	0	0	5.00305424361532	1.00012209018435
Gm10851	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11273	0	0	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	2.00048844025395	0	2.00048844025395	0	1.00012209018435	3.00109916954915	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435
Gm11808	3.00109916954915	3.00109916954915	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	2.00048844025395	0	0	3.00109916954915	2.00048844025395	5.00305424361532	0	4.00195439749781	0	4.00195439749781	2.00048844025395	4.00195439749781	0	2.00048844025395	1.00012209018435	1.00012209018435	9.00990220315199	0	0	5.00305424361532	2.00048844025395	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	5.00305424361532	2.00048844025395	4.00195439749781	1.00012209018435	1.00012209018435	6.00439882750478	4.00195439749781	9.00990220315199	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	2.00048844025395	8.00782268745052	3.00109916954915	3.00109916954915	0	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435
Gm12840	0	5.00305424361532	4.00195439749781	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	4.00195439749781	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	0	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	0
Gm13075	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	5.00305424361532	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	0
